brand,level,energy_code,energy_name,fuel_grade,launch_date,launch_year,launch_month,launch_season,price_wan,warranty_years,warranty_km_wan,displacement_L,horsepower,engine_type,is_electric,gear_count,trans_type,doors,seats,body_type,body_structure
哈飞,微面,1,汽油,92,2011-11-07,2011,11,Q4,3.78,2,5.0,1.0,60.0,L4,0,5.0,MT,,,BUS,客车
广汽吉奥,微面,1,汽油,92,2013-05-15,2013,5,Q2,2.59,3,6.0,1.0,60.0,L4,0,5.0,MT,,,BUS,客车
广汽吉奥,微面,1,汽油,92,2013-05-15,2013,5,Q2,2.78,3,6.0,1.0,60.0,L4,0,5.0,MT,,,BUS,客车
广汽吉奥,微面,1,汽油,92,2013-05-15,2013,5,Q2,2.98,3,6.0,1.0,60.0,L4,0,5.0,MT,,,BUS,客车
开瑞,微面,1,汽油,92,2011-11-07,2011,11,Q4,3.48,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
开瑞,微面,1,汽油,92,2011-11-07,2011,11,Q4,3.68,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
开瑞,微面,1,汽油,92,2011-11-07,2011,11,Q4,4.28,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2014-01-07,2014,1,Q1,2.98,2,5.0,1.0,63.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,85.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,85.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,85.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,85.0,L4,0,5.0,MT,,,TRUCK,货车
开瑞,微面,1,汽油,92,2011-11-07,2011,11,Q4,3.28,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
开瑞,微面,1,汽油,92,2012-09-18,2012,9,Q3,3.09,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
开瑞,微面,1,汽油,92,2012-09-18,2012,9,Q3,3.53,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,94.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-03,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,BUS,客车
开瑞,微卡,1,汽油,92,2021-07-23,2021,7,Q3,4.94,,,1.5,116.0,L4,0,5.0,MT,,,TRUCK,货车
开瑞,微卡,1,汽油,92,2021-07-23,2021,7,Q3,5.09,,,1.5,116.0,L4,0,5.0,MT,,,TRUCK,货车
开瑞,微卡,1,汽油,92,2021-07-23,2021,7,Q3,5.09,,,1.5,116.0,L4,0,5.0,MT,,,TRUCK,货车
开瑞,微卡,1,汽油,92,2021-07-23,2021,7,Q3,5.14,,,1.5,116.0,L4,0,5.0,MT,,,TRUCK,货车
开瑞,微卡,1,汽油,92,2021-07-23,2021,7,Q3,5.29,,,1.5,116.0,L4,0,5.0,MT,,,TRUCK,货车
开瑞,微卡,1,汽油,92,2021-07-23,2021,7,Q3,5.29,,,1.5,116.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2022-03-04,2022,3,Q1,3.69,,,1.3,92.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-09,2011,11,Q4,,2,5.0,1.0,53.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微卡,1,汽油,92,2011-11-08,2011,11,Q4,,2,5.0,1.3,82.0,L4,0,5.0,MT,,,TRUCK,货车
东风小康,微面,1,汽油,92,2011-11-08,2011,11,Q4,,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-08,2011,11,Q4,,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2011-11-08,2011,11,Q4,,2,5.0,1.0,69.0,L4,0,5.0,MT,,,BUS,客车
三菱,紧凑型SUV,1,汽油,92,,,,,15.48,2,6.0,2.4,135.0,L4,0,5.0,MT,5,5,SUV,5门5座SUV
东风小康,微面,1,汽油,92,2015-05-18,2015,5,Q2,2.79,2,5.0,1.0,69.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2015-05-18,2015,5,Q2,2.79,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2014-04-29,2014,4,Q2,2.79,2,5.0,1.0,63.0,L4,0,5.0,MT,,,BUS,客车
东风小康,微面,1,汽油,92,2013-08-08,2013,8,Q3,4.08,2,5.0,1.0,63.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2013-10-21,2013,10,Q4,3.78,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.98,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2013-10-21,2013,10,Q4,3.98,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.18,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2013-10-21,2013,10,Q4,4.18,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.38,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2013-10-21,2013,10,Q4,4.38,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2013-10-21,2013,10,Q4,4.58,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.28,3,6.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.48,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.53,3,6.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.73,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.78,3,6.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,3.788,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.03,3,6.0,1.0,68.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.038,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.288,3,6.0,1.3,92.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.438,3,6.0,1.3,90.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.688,3,6.0,1.3,90.0,L4,0,5.0,MT,,,BUS,客车
力帆汽车,微面,1,汽油,92,2011-11-03,2011,11,Q4,4.938,3,6.0,1.3,90.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,2.89,2,5.0,0.8,39.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,2.89,2,5.0,0.8,39.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,2.99,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,2.99,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,3.47,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,3.49,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2011-12-21,2011,12,Q4,3.68,2,5.0,1.0,53.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2013-10-22,2013,10,Q4,4.96,3,10.0,1.2,98.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2013-10-22,2013,10,Q4,5.09,3,10.0,1.2,98.0,L4,0,5.0,MT,,,BUS,客车
长安凯程,微面,1,汽油,92,2013-10-22,2013,10,Q4,5.89,3,10.0,1.2,98.0,L4,0,5.0,MT,,,BUS,客车
五菱汽车,微卡,1,汽油,92,2011-11-08,2011,11,Q4,3.66,3,6.0,1.0,61.0,L4,0,5.0,MT,,,TRUCK,货车
五菱汽车,微卡,1,汽油,92,2011-11-08,2011,11,Q4,3.99,3,6.0,1.0,61.0,L4,0,5.0,MT,,,TRUCK,货车
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,9.18,3,10.0,2.3,147.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,9.48,3,10.0,2.3,147.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,10.38,3,10.0,2.3,147.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,10.48,3,10.0,2.3,147.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,10.68,3,10.0,2.3,147.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,10.78,3,10.0,2.3,147.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,11.68,3,10.0,2.3,147.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-01-13,2026,1,Q1,11.98,3,10.0,2.3,147.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2026-03-26,2026,3,Q1,13.58,3,10.0,2.3,147.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2026-01-13,2026,1,Q1,8.68,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2026-01-13,2026,1,Q1,9.98,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2026-01-13,2026,1,Q1,10.18,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,11,汽油+CNG,92,2026-01-13,2026,1,Q1,10.98,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,11,汽油+CNG,92,2026-01-13,2026,1,Q1,11.18,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,7.88,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,7.98,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,8.48,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,8.58,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,11,汽油+CNG,92,2024-11-19,2024,11,Q4,8.88,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,9.38,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,9.48,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-04-14,2025,4,Q2,9.98,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,9.98,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2025-07-04,2025,7,Q3,10.08,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,11,汽油+CNG,92,2024-11-19,2024,11,Q4,10.68,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,11,汽油+CNG,92,2024-11-19,2024,11,Q4,10.88,3,10.0,2.4,158.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,8.78,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,8.88,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,9.38,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,9.48,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,10.48,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,10.58,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-02-27,2025,2,Q1,10.78,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-02-27,2025,2,Q1,10.88,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,10.93,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,11.08,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,11.18,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2025-07-04,2025,7,Q3,11.48,3,10.0,2.4,165.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2012-12-27,2012,12,Q4,10.18,3,10.0,2.4,139.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2012-12-27,2012,12,Q4,10.98,3,10.0,2.4,139.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,汽油,92,2012-12-27,2012,12,Q4,11.78,3,10.0,2.4,139.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2012-12-27,2012,12,Q4,12.28,3,10.0,2.5,116.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2013-09-29,2013,9,Q3,12.48,,,3.0,110.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2012-12-27,2012,12,Q4,13.28,3,10.0,2.5,116.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2013-09-29,2013,9,Q3,13.28,,,3.0,131.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2012-12-27,2012,12,Q4,14.28,3,10.0,2.5,116.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
东风,皮卡,1,柴油,0,2013-09-29,2013,9,Q3,14.28,,,3.0,131.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,8.88,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,9.03,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,9.18,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,9.28,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,9.43,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,9.58,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,10.08,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,10.18,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,10.23,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,10.33,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,10.38,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,10.48,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,10.48,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,10.58,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,10.63,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,10.73,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,10.78,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,10.88,,,2.5,160.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,11.38,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,11.53,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2025-03-18,2025,3,Q1,11.68,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,11.78,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,11.93,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2026-01-20,2026,1,Q1,12.08,,,2.5,160.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,8.48,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,8.63,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,8.78,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,8.88,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,9.03,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,9.18,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,9.68,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,9.78,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,9.83,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,9.93,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,9.98,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-03-18,2025,3,Q1,10.08,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,10.08,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,10.18,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,10.23,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,10.33,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,10.38,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,10.48,,,2.0,218.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-11-05,2025,11,Q4,10.98,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-11-05,2025,11,Q4,11.13,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-09-11,2025,9,Q3,11.28,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-11-05,2025,11,Q4,11.28,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,11.38,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,11.53,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2026-01-20,2026,1,Q1,11.68,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2025-09-11,2025,9,Q3,11.78,,,2.0,218.0,L4,0,8.0,AT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2023-01-04,2023,1,Q1,8.58,,,1.8,177.0,L4,0,6.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2023-01-04,2023,1,Q1,8.73,,,1.8,177.0,L4,0,6.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,汽油,92,2023-01-04,2023,1,Q1,8.88,,,1.8,177.0,L4,0,6.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2023-01-04,2023,1,Q1,8.98,,,2.5,140.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2023-01-04,2023,1,Q1,9.13,,,2.5,140.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
江铃,皮卡,1,柴油,0,2023-01-04,2023,1,Q1,9.28,,,2.5,140.0,L4,0,5.0,MT,4,5,PICKUP,皮卡
